author,updated_at,like_count,text,video_id,public
@TheAshishu,2024-12-20T10:15:57Z,0,"Your argument of midterm Govts lacking incentive is dumb. It's going to be a one time thing vs the entire future of India. Also, around voters being able to punish govt and general accountability, that too fails. its going be to a one time thing and then people will ""punish"" them every 5 years. The so called flag bearers of development should understand this. Let the nation save money, be efficient and not be in a constant election mode.",nNbphew2mpU,TRUE
@abhirajma1290,2024-12-20T10:10:43Z,0,Very informative video...,nNbphew2mpU,TRUE
@anilshedbal4206,2024-12-20T10:10:38Z,0,"""India is not a Nation."".  You are repeating what Rahul Gandhi famously said. You are a Congress. Very partisan. Buddhi Jeevi misleading gullible voters. Very bad. Bad for the country.",nNbphew2mpU,TRUE
@rki3139,2024-12-20T10:07:38Z,0,One thing you missed to mention is the fact that India  had one election across the country till the constitution was amended  IN 1970.,nNbphew2mpU,TRUE
@rajeebnayak3058,2024-12-20T10:05:53Z,0,First one day one exam karo and no normalisation apply karo phir 10 sal baad hum sochenge ki one nation one election ke baare mai sala bjp govt ane se naukri mili nehi raha hai,nNbphew2mpU,TRUE
@nimmirozario,2024-12-20T09:57:43Z,0,I don't Support,nNbphew2mpU,TRUE
@amirmemon4195,2024-12-20T09:52:31Z,0,"Keep repeating a lie until it becomes the truth. As a true bjpian I completely support ONOE, because it is difficult to keep hacking EVMs throughout a term rather than just once during the so called ONE ELECTION, and the issue of EVM hacking will just come up once and get buried until the next term.",nNbphew2mpU,TRUE
@mostwatchedhere1460,2024-12-20T09:46:22Z,0,It will be bad for bjp only,nNbphew2mpU,TRUE
@hunterkiller1984,2024-12-20T09:40:17Z,0,"Along with election rwform, we also need media reform..",nNbphew2mpU,TRUE
@Mini_Ora,2024-12-20T09:36:22Z,0,Brooo it takes courage to make political Video,nNbphew2mpU,TRUE
@gjn17,2024-12-20T09:34:27Z,0,I think this will backfire BJP. In Karnataka state election congress was unanimously elected with huge majority if central elections held same time people would have voted for Congress at centre too,nNbphew2mpU,TRUE
@Sofia14237,2024-12-20T09:31:12Z,0,"Exception to Andhra and some other states, truly simultaneous elections shadows regional issues. And even when no confidence motion if passed in any state then committee gave that they would conduct separately for remaining term, and then again together,this entirely ruins supporters argument of simultaneous elections reduce costs.",nNbphew2mpU,TRUE
@geetsharma6944,2024-12-20T09:26:37Z,0,"Every argument made against the bill is nothing but sheer stupidity.
What have regional parties attained by talking about farmers or blah blah.
Get a life dude, people like you are responsible for why India is a third world country.
One nation one election.
Period.
Call it dictatorship or anything.
This is the need of the hour.
Your every single argument is all about assumptions and difficulty in implemention.
Nothing concrete.
This way no policy can be implemented because every time a reform is made,system needs to make some changes.",nNbphew2mpU,TRUE
@undertreecafe,2024-12-20T09:25:50Z,0,And by the way i didn't see any valid points from opposition. But you my friend have many intellectual arguments about it which makes you look smart thanks to English.,nNbphew2mpU,TRUE
@pvm57viswa27,2024-12-20T09:20:26Z,0,The election process is a very expensive excercise on the Indian Tax payer.This will no doubt save a lot of valuable funds for capital formation.I see it also developing the way elections are conducted.,nNbphew2mpU,TRUE
@objectsmedia4523,2024-12-20T09:18:56Z,0,"Every leftist around the world calling patriotic groups dictatorship attempting to overthrow democracy.  From the USA, UK, Canada, Australia, france , Germany while doing exactly what they accuse everyone of doing",nNbphew2mpU,TRUE
@vijaykumarbadam568,2024-12-20T09:18:46Z,0,"I feel the advantages you mentioned far outweigh the disadvantages and especially when pro argument is based on numbers and opposition arguments are just political. For example, you mentioned Tamil Nadu, which rejected BJP when the elections were conducted separately, but I would that for any person, the development he seeks would be immediate, which can happen only at the state level and that can make a state completely reject the national party all together as well. I feel that when this comes into the picture, when a state election happens outside of the LS cycle, and if there is a presence of a national party, they would simply deploy all their top leaders which cannot happen so easily when you have  ONOE. Also, in UP BJP, losing recent elections can be the case of the INDIA alliance where vote split didn't happen that much. In fact, if you take an AP example where it aligns with LS. The regional party suddenly became a king maker and can bring tremendous resources to the state from the federal government by Leverage. Lastly, I feel focusing on the issues that political parties can create due to short-term elections if and when the government collapses in any state shouldn't be considered because that can be the case for 5 years as well. In fact, on the bright side, people would get the taste of their governance for 2 years before giving them a 5 year term. If they fail, then people will have an opportunity to vote for a different party. I wish it could be judged more on an economic standpoint and less on political freebies",nNbphew2mpU,TRUE
@undertreecafe,2024-12-20T09:17:22Z,0,Its better to have one election do that that parties don't have to focus on campaign in multiple states and they can focus more on development,nNbphew2mpU,TRUE
@JJay1823,2024-12-20T09:15:21Z,0,People are not fools.. They know who must be elected at the national level and who must be elected at the state level.. And that too in the era of Digital Ecosystem... One Nation One Election is the future...,nNbphew2mpU,TRUE
@ankitshah424,2024-12-20T09:14:52Z,0,"Also consider the manpower movement, involved in service and manufacturing industries, that go back to their respective states each time there is an election to grab the freebies and do not return for almost a month. Consider the loss of production or service that takes place. This value will be shocking for sure, which is born by the private sector and is over and above the election costs that are calculated. Think about it too",nNbphew2mpU,TRUE
@神Rudra,2024-12-20T09:13:59Z,0,Spending all our tax money on elections are just wasting the money that can be used for development,nNbphew2mpU,TRUE
@rakeshreddyr86,2024-12-20T09:13:22Z,0,"There are demerits and merits are there but you pointed one side of the explanation didnt explain the benefit of it.
There are examples were when national and state elections held state parties take the lead there are states set as examples.

Mid term election either way it happen when there is no majority with one nation one election as well as without one nation one election. 

One nation one election helps to get majority to a party and full term is used in development rather than continously waste of time in elections. 
You know what will the cost you know the accountability cost but apart from that candidates how much they spend on elections they spend 1000 to 5000 to get one vote.

There are merits and de merits. Lets hope for the best",nNbphew2mpU,TRUE
@ashwinkv1,2024-12-20T09:11:44Z,0,"If there needs to be a reform in elections then it needs to be with right to recall. There should be a single election system where citizens can vote for any candidate. If the candidate does not function to the citizens interest the citizens can recall their vote. Every three months the vote count is digitally done and if candidate fails the majority then the next candidate who got majority takes power. Same like bank interest revision. This can push accountability to the entire term. Be if school exams or corporate appraisals or bank interest everything is revisited periodically not static for 5 years. This will put candidates in much higher accountable terms. Constant servant of citizens interest, constant performance show.",nNbphew2mpU,TRUE
@TNadu4946,2024-12-20T09:11:00Z,0,"Absolute fascist crap policy. And yes, it is an authoritarian death knell for democracy, especially state autonomy. Union government has the power to shrink state government term and also this system will result in more number of state election. BJP should be abolished in India to save democracy.",nNbphew2mpU,TRUE
@ankitmishra3097,2024-12-20T09:10:59Z,0,"ONOE serves the valid purpose of the gov. to implement uninterrupted holistic long term policies with proper planning with time frame.
But its also logically true that the local small issues that citizens face in their daily life shall become trivial for the politicians to gather votes.

Now, in my point of view there should be a pilot project first at state level.
Like, one state one election at a time that too for largest ones of our country i.e. UP, MP, Rajsthan where local elections municipality and village elections held seperately.
Then only we could analyse the larger picture of the current debate.",nNbphew2mpU,TRUE
@newstar-km8hz,2024-12-20T09:09:59Z,0,I might think your r bjp spokesperson,nNbphew2mpU,TRUE
@ArRa-u8h,2024-12-20T09:09:59Z,0,Citizens are not made for the constitution but the constitution is made for country. If for 7 months a year there's no work done in the country then we can never compete against our adversaries in the world.,nNbphew2mpU,TRUE
@RPSA505,2024-12-20T09:09:12Z,0,All these people who oppose ONOE are assuming that people of India are stupid and brainless and only these leftists and elite people are intellectuals and the vast majority of people are useless.,nNbphew2mpU,TRUE
@ckmahato9,2024-12-20T09:04:52Z,0,Please do discuss WAQF ACT and PLACES OF WORSHIP ACT too.,nNbphew2mpU,TRUE
@CleanHearts-ee1yi,2024-12-20T08:57:57Z,0,Mere hisab se mujhe democracy pasand hi nahi hai balki mujhe one party rule accha lagta hai,nNbphew2mpU,TRUE
@shobhanair9521,2024-12-20T08:55:19Z,0,It is the interest of the nation particularly tax payers money will be saved from being wasted by these politicians.  Indi alliance has never been the one to stand up for anything that is in national interest,nNbphew2mpU,TRUE
@ashwinkv1,2024-12-20T08:53:54Z,0,"This is funny to not understand the size and problems of our country. Many joint families are splittibg into nuclear families because of work location, kitchen sharing and dietary tastes. Imagine scaling up the issue at national scale. This is just waste of time. We need not have one nation one election but one nation one thinking - GROWTH. If every single citizen dreams and works then only we can be a powerful nation. How much ever tax we pay, efficiency we create also there are wasteful expenses created all the time reducing the purpose. The same will happen here too. I have came from big joint families and worked in large business houses always centralised thinking never worked.",nNbphew2mpU,TRUE
@mrfake953,2024-12-20T08:53:06Z,0,Ballots paper se voting honi chahiye evm pr bharosa nhi Raha ab... Evm me kisi ko b vote do tho jayga bjp ko hi...,nNbphew2mpU,TRUE
@devilmaycry1710,2024-12-20T08:51:08Z,0,Death of democracy now they will need to manipulate only single election.,nNbphew2mpU,TRUE
@Joseph-arun,2024-12-20T08:48:32Z,0,Another china,nNbphew2mpU,TRUE
@ameyaalmelkar8279,2024-12-20T08:47:39Z,0,Iss ko modi k har discussion se bahut takleef hoti hai,nNbphew2mpU,TRUE
@tushar_says,2024-12-20T08:46:15Z,0,Jb hmare yaha election hote h tb hi development hoga h,nNbphew2mpU,TRUE
